Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day
qht7t8nf,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,25
svpt56um,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,25
natp3ltq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,25
wg0bn9aa,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25
rpalsy8e,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,25
njc55zic,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,0,0,1,5,25
jhv4986l,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25
p3rih6ro,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,25
7vodl977,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25
3hxph0bq,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,25
joln02xb,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5,25
fq9y9cjb,0,0,0,0,0,1,False,0,1,1,0,1,0,0,0,1,0,0,0,0,1,5,26
w86s7mki,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
t8owkxuk,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
z8vxmwk3,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,5,26
e5f4qc3q,0,0,0,0,0,1,False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,5,26
9fjzwf5k,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
7ogk8eo7,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
v116k6ny,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
ypljy1e5,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,26
7o4lftsb,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,26
tjmh8kc4,0,0,0,0,0,1,False,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,26
4wuckh7x,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
n737q9rc,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
yswghynt,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,5,26
vqea73o5,0,0,0,0,0,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26
hrgdp77y,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26
2l4ocj0l,0,0,0,0,0,1,False,0,1,0,1,1,0,0,0,1,0,0,0,0,1,5,26
a9dqey8z,0,0,0,0,0,1,False,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,26
ezpugbdl,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,1,0,0,5,26
z6wbja12,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
j1yw61ls,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,26
02e1eqa4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
ptr0pjkk,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,0,0,1,5,26
hs93rvb7,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,5,26
0zni342f,0,0,0,0,0,1,False,0,1,1,1,0,0,1,0,0,0,0,0,0,1,5,26
cv9f3vkx,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5,26
5msjjakq,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
4sxdmn6y,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,26
bmtw4jn5,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
20mbt27i,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
c22udg5s,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
rpjgk5ne,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
7nh26hkw,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
z46hikct,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26
37msr9og,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,26
ful97w32,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26
x8wft4hg,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
4jpxj3nj,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
gbeqyjxd,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
7lflyhyb,0,0,0,0,0,1,False,1,0,1,0,1,1,0,0,0,0,0,1,0,0,5,26
ztm4c6v3,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
jt9ufr36,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
p52u2ba8,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
d0txcebb,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
1oxow2rt,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
zpw111t4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
1js8bmh3,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
pc448bpf,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
1qw1tsc8,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,26
5qx98rq1,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
6hxpg9ox,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
7jq1v1xe,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
lbg18nxi,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
xmhyqmrb,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
f1ynou9o,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
lc9ok687,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
qa3rsokq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
s24bxg6g,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
yd7de12f,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
q0sdeslq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
23hrim5s,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
722a5jgq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
am7v8ijz,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
oh3o5usd,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,26
dyhg4wty,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
3c2a6qg0,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
h2rsz4zs,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,26
u4o4ppof,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,26
hzksls4s,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
qw07w84j,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
ldlzujs2,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
bdsax54c,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
rvsy23s4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
caun4nen,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
hytqyhkx,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
b6w65z1i,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
t33it11y,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
v07c258k,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
j4sx6xzz,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
ryslp8cf,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5,26
rheku5lt,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
njcwswoh,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
1b90k327,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
ctwb5djv,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
swppeivw,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
mtzm3w78,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
txxo1coc,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
fxiaarzi,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
180nu9up,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
05nfdx5z,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
22cmzw34,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
3foi6qmy,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
dj4dw9zn,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,5,26
5x837yxo,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,26
xd6oahrb,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
x3ggpv16,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
u8q1urgt,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
zswt7xrs,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
d2d67afw,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
gwtdetab,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26
s34gr77r,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
qwj21kh1,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26
arfd0srf,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
f2crcnwd,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
q1fy4q4e,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26
mgbe3ugm,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1
3l2i847j,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
pxr3bwk0,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
hwtm7tkw,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
cv1083ym,0,0,0,0,0,1,False,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
nb9x2r1b,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
phcmsku2,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
udj5wkei,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1
5elv9a5z,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
h98t3txs,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
9cr4i6g8,0,0,0,0,0,1,True,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1
8orptqeg,0,0,0,0,0,1,False,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1
wvmarjhg,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
to20ykqd,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
rntn3bb5,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
ufbwgj9b,0,0,0,0,0,1,False,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1
9outqmpi,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
c2kmc78j,0,0,0,0,0,1,False,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
5fi0rzc3,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
dvvkjge5,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
i2aab263,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
8h4i8iwq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
dhq6s1ej,0,0,0,0,0,1,False,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1
rfzj6hhe,0,0,0,0,0,1,False,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
9cqft14l,0,0,0,0,0,1,False,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
ivmbvy12,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
xmar7u1x,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
05jlvanx,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
mis0ma3c,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
wjmnyelj,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
mrt2w2lj,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
4ovxawl2,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
5wmmzinw,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
5xh2hi2u,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
qvxykd57,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
4m3zebml,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
i8aay7qw,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
187gwbkc,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
76hopq32,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
wd740esq,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
ff73677p,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
u8bbkfo6,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1
b1gnf5a7,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
3i313wr7,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
jkq59l96,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
y1qbhom5,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
ayop1fyb,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
rlf5khc9,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
v6josxwj,0,0,0,0,0,1,False,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1
dv3zvuzh,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
tmy006x1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
laaf1o82,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
0yxfax55,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
24hce9pz,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
xkakuozb,0,0,0,0,0,1,False,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
nxk6m1nt,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1
hiu9112m,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
rv3r965p,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
3l8b2kwg,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
1sxi6pyh,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
tum9kdiz,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
dgdb2yu5,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
umz7gzql,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
s3patjxc,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
g4v5qwkj,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
55hk3s4l,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
dolzojpf,0,0,0,0,0,1,False,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
kj5gb62q,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
cu647pb0,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1
15193vrt,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
jdri0e5e,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1
2lc269xo,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1
tupjrwjo,0,0,0,0,0,1,False,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
y7m844z5,0,0,0,0,0,1,False,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1
igz4m2ee,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
pcithmhz,0,0,0,0,0,1,False,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1
dax0wsas,0,0,0,0,0,1,False,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0gejha02,0,0,0,0,0,1,False,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1
gzwza8ia,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1
y2mk69si,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1
do2vytef,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
o5cnepm3,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1
58ngbhy8,0,0,0,0,0,1,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
r23dtbu0,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1
zrnubiaj,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1
vjdk8hfa,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
qh2qo5l0,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,1
dedrfx3q,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
0q899obd,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
93hpnosh,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
6e513wly,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
25szxgm8,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
hciuyy5i,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
favm9yw5,0,0,0,0,0,1,False,1,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1
ruen9q7w,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
gqeetyff,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
5zk8fuh9,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,1
13u6ii38,0,0,0,0,0,1,False,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1
d5aqpwv8,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1
ii626gz9,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,1
uoxfhzz4,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
n022b1no,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
wh4gifp5,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
wx1fip7d,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
evp1jkmt,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
giqid1lq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
ibw019kr,0,0,0,0,0,1,False,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,1
qkzfe6s8,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
qb7r19l3,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1
r46ktmbr,0,0,0,0,0,1,False,1,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1
wrdngxo5,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1
4omcy4bg,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1
40sa9xe9,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
llkow08k,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
p2u349xt,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
jrt7sr9f,0,0,0,0,0,1,False,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1
mqoq5n4y,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
dvupzp9i,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
19rnx96g,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
0tozyz0z,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
9nkxxm8d,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
p23hyeuk,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
fhkkcop1,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
quxg6oj3,0,0,0,0,0,1,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1
czehyezf,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
x7cqj0qv,0,0,0,0,0,1,False,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,1
jo6m37ax,0,0,0,0,0,1,False,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1
j6twd4zx,0,0,0,0,0,1,False,0,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1
6vs1f5ah,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1
xidwrvgo,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1
s4ta46gl,0,0,0,0,0,1,False,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1
irpu7cjs,0,0,0,0,0,1,False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,2,1
az784186,0,0,0,0,0,1,False,0,1,0,0,1,0,1,0,0,0,0,1,0,0,2,1
1s5n1ddm,0,0,0,0,0,1,False,0,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1
523fhjpm,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1
fwcaain7,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
xavzv0dy,0,0,0,0,0,1,False,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
oo2p6qhv,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1
tygbel1r,0,0,0,0,0,1,False,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1
m08r5tch,0,0,0,0,0,1,False,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1
