Id,Status,Price,Days,Discount,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
xjh9yvdh,Demo 1,0,2,True,0,1,0,0,0,0,0,0,1,0,0
nzuxuojk,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
r3a5pxu9,Negotiation,240,0,False,0,1,0,0,0,0,0,0,1,0,0
lj44a6i7,Closed Won,1344,0,False,0,0,1,0,0,0,0,1,0,0,0
7bb15064,Closed Lost,360,0,False,0,1,0,0,0,0,0,1,0,0,0
x1lkpkp6,Closed Lost,200,0,True,0,0,1,0,0,0,0,1,0,0,0
m1raycea,Closed Won,960,263,False,0,0,1,0,0,0,0,0,1,0,0
p9malmgf,Closed Won,240,-107,False,0,0,0,0,1,0,0,0,1,0,0
v542isyy,Closed Lost,200,3,True,0,1,0,0,0,0,0,0,1,0,0
1vojl7vr,Closed Lost,1008,23,False,0,0,1,0,0,0,0,0,0,1,0
50nmkovy,Closed Won,14876,2,False,0,1,0,0,0,0,0,0,1,0,0
8mpku8ei,Negotiation,240,0,False,0,1,0,0,0,0,0,1,0,0,0
00ik2lit,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
ycc9in7t,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
2g4q4s1n,Closed Won,150,233,False,0,0,1,0,0,0,0,1,0,0,0
t1e1japa,Closed Won,1008,0,False,0,0,1,0,0,0,0,1,0,0,0
6mmkahwu,Closed Won,324,0,False,0,0,1,0,0,0,0,0,1,0,0
mh176k7u,Closed Won,300,0,False,0,0,0,0,1,0,0,0,1,0,0
np5bd2w2,Closed Won,576,3,False,0,1,0,0,0,0,0,0,1,0,0
u8wharl3,Closed Won,1344,0,False,0,0,0,0,1,0,1,0,0,0,0
8mz2mq01,Demo 1,0,295,True,0,0,1,0,0,0,0,0,0,1,0
vnxq6nfy,Checkbox,1680,0,False,0,1,0,0,0,0,0,1,0,0,0
4sp30rli,Checkbox,750,0,False,0,0,0,0,1,0,1,0,0,0,0
9c4ozkt9,Closed Won,576,91,False,0,0,0,0,1,0,0,1,0,0,0
esjcdsqu,Closed Lost,0,0,True,0,0,1,0,0,0,0,1,0,0,0
dv746ini,Closed Lost,200,91,True,0,1,0,0,0,0,0,0,1,0,0
mmflgy9k,Closed Lost,768,-47,False,0,1,0,0,0,0,0,0,1,0,0
ut7224ax,Closed Lost,960,2,True,0,0,1,0,0,0,0,0,0,1,0
4cj37zwt,Negotiation,240,0,False,0,1,0,0,0,0,0,1,0,0,0
vhwpstc5,Closed Won,768,0,False,0,0,1,0,0,0,0,1,0,0,0
y6512780,Closed Won,768,3,False,0,0,0,0,1,0,0,0,0,1,0
ltnxmg6x,Closed Won,360,25,False,0,0,0,0,1,0,0,0,1,0,0
q9av1qce,Closed Won,576,0,False,0,0,1,0,0,0,0,0,1,0,0
9qdo7lv3,Closed Won,324,-234,False,0,0,0,0,1,0,0,0,1,0,0
apb4b78n,Closed Won,360,122,False,0,0,1,0,0,0,0,0,0,1,0
sofmlvpv,Closed Lost,360,122,False,0,0,0,0,1,0,0,0,1,0,0
6urk46d4,Closed Lost,576,0,False,0,0,0,0,1,0,0,0,1,0,0
cu2oa423,Closed Lost,240,0,False,0,0,1,0,0,0,0,0,1,0,0
lmpnoqzx,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
v7mp74ir,Closed Won,768,0,False,0,0,1,0,0,0,0,0,0,1,0
6yo9jx41,Closed Won,360,0,False,0,1,0,0,0,0,0,0,0,1,0
q74wfpr8,Closed Lost,200,2,True,0,0,1,0,0,0,0,0,1,0,0
ou9kewet,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
4ibx43u4,Demo 1,0,3,True,0,0,1,0,0,0,1,0,0,0,0
p1hucp83,Closed Won,240,2,False,0,1,0,0,0,0,1,0,0,0,0
rp3m9exz,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
aez2cm32,Closed Lost,360,1,False,0,1,0,0,0,0,0,0,1,0,0
9z80807f,Closed Lost,200,0,True,0,0,1,0,0,0,0,0,1,0,0
i08q3x7l,Demo 1,0,354,True,0,0,0,0,1,0,1,0,0,0,0
mz5yoa7b,Closed Lost,324,221,False,0,1,0,0,0,0,0,0,0,1,0
uhuzd581,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
9e2p93gz,Closed Lost,360,0,False,0,1,0,0,0,0,0,0,1,0,0
9seau0w9,Closed Won,0,290,False,0,1,0,0,0,0,0,0,1,0,0
his8fifi,Closed Won,1344,2,False,0,1,0,0,0,0,0,0,1,0,0
1sjx3unn,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
4i1vp64f,Checkbox,360,1,False,0,1,0,0,0,0,0,1,0,0,0
s9ntswzx,Closed Lost,240,5,False,0,1,0,0,0,0,0,0,1,0,0
nhdph0oj,Demo 1,0,354,True,0,0,1,0,0,0,0,0,1,0,0
9877tctd,Closed Won,768,0,False,0,0,1,0,0,0,0,0,1,0,0
3n3e8hdv,Closed Lost,324,0,False,0,1,0,0,0,0,0,1,0,0,0
93nk5cfr,Closed Lost,0,0,True,0,1,0,0,0,0,0,0,1,0,0
0wp1gitu,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
wfyy7rm0,Closed Lost,360,2,False,0,1,0,0,0,0,0,0,1,0,0
2uquknqd,Closed Lost,0,153,True,0,1,0,0,0,0,0,0,1,0,0
u1lwesid,Closed Lost,768,292,False,0,1,0,0,0,0,0,0,0,1,0
5xf2up9g,Closed Won,120,31,False,0,0,0,0,1,0,0,0,1,0,0
i6sumkjs,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
j2eq8e3c,Closed Won,300,153,False,0,0,1,0,0,0,0,0,1,0,0
nckovgpy,Closed Lost,120,249,False,0,1,0,0,0,0,0,1,0,0,0
z6vm2oj0,Closed Lost,1344,153,False,0,0,0,0,1,0,0,0,1,0,0
ku0d51zu,Closed Lost,300,291,False,0,1,0,0,0,0,0,1,0,0,0
fixe5bs2,Closed Won,768,1,False,0,1,0,0,0,0,0,0,1,0,0
bew7247g,Closed Lost,300,4,False,0,1,0,0,0,0,0,0,0,1,0
prx1co1y,Closed Lost,200,285,True,0,0,1,0,0,0,0,1,0,0,0
u0gwi56s,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
y8zlf473,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
cv8s180x,Closed Won,1008,0,False,0,1,0,0,0,0,0,0,1,0,0
ibk5rtuc,Demo 1,0,0,True,0,0,0,0,1,0,0,1,0,0,0
uh8grsi7,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
up552scj,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
hr5tvz57,Closed Lost,576,292,False,0,0,0,0,1,0,0,0,0,1,0
kbo259so,Negotiation,0,0,True,0,1,0,0,0,0,0,1,0,0,0
9j241ix0,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
mucku6iy,Closed Lost,1008,214,False,0,0,1,0,0,0,0,0,1,0,0
pvvyx7ez,Closed Lost,324,2,False,0,0,0,0,1,0,1,0,0,0,0
7lephgx0,Closed Lost,0,0,True,0,1,0,0,0,0,0,0,1,0,0
4iqoluly,Closed Won,120,-112,False,0,0,1,0,0,0,0,1,0,0,0
vbwp7n50,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
qpeeca1e,Closed Lost,576,153,False,0,1,0,0,0,0,0,0,0,1,0
ojkeyouc,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
ib854e8l,Closed Lost,150,3,True,0,1,0,0,0,0,0,0,1,0,0
n29qqvoa,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
nkpvzyj9,Closed Won,120,-107,False,0,0,1,0,0,0,0,0,0,1,0
3km6u3kj,Checkbox,120,1,False,0,0,1,0,0,0,0,0,1,0,0
0rvo0ulw,Closed Won,768,1,False,0,1,0,0,0,0,0,0,1,0,0
fc58zovp,Closed Lost,0,0,True,0,0,1,0,0,0,0,1,0,0,0
trog82at,Closed Won,300,0,False,0,1,0,0,0,0,0,0,0,1,0
na8ex9mr,Closed Won,1344,0,False,0,0,0,0,1,0,0,0,1,0,0
8jao2qzf,Closed Lost,45744,252,False,0,0,1,0,0,0,0,0,0,1,0
0gv96doq,Closed Won,360,4,False,0,0,0,0,1,0,0,0,1,0,0
17b12ezk,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
c6accv26,Closed Won,576,0,False,0,1,0,0,0,0,0,0,1,0,0
fg670dyk,Closed Won,300,122,False,0,1,0,0,0,0,0,0,1,0,0
pc9dguue,Closed Lost,150,0,True,0,1,0,0,0,0,0,0,1,0,0
xnqzpsi1,Closed Won,450,214,False,0,0,1,0,0,0,0,0,0,1,0
r34mab85,Closed Won,120,0,False,0,1,0,0,0,0,1,0,0,0,0
q9qe58za,Closed Lost,240,91,False,0,0,0,0,1,0,0,0,1,0,0
avfl1jx8,Closed Won,576,0,False,0,1,0,0,0,0,0,1,0,0,0
t8yui6ck,Closed Won,120,0,False,0,1,0,0,0,0,0,0,1,0,0
ttde1a5w,Closed Won,360,-262,False,0,1,0,0,0,0,0,0,1,0,0
seyovvlc,Closed Won,960,0,False,0,0,1,0,0,0,0,0,0,1,0
yhbqwqla,Closed Won,576,0,False,0,1,0,0,0,0,0,0,0,1,0
e1b5yul9,Closed Won,240,0,False,0,0,1,0,0,0,0,0,0,1,0
q3quug4o,Closed Won,360,0,False,0,1,0,0,0,0,1,0,0,0,0
e4811ys4,Closed Lost,360,2,False,0,1,0,0,0,0,0,0,1,0,0
0diwecqv,Closed Won,240,11,False,0,0,0,0,1,0,0,0,1,0,0
y972jtvg,Negotiation,360,1,False,0,0,0,0,1,0,0,0,1,0,0
skygpwlr,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
dql05745,Checkbox,324,0,False,0,1,0,0,0,0,0,0,1,0,0
ztua81xv,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
qnprygng,Closed Won,960,0,False,0,0,1,0,0,0,0,1,0,0,0
2ixmbjea,Closed Won,150,0,False,0,1,0,0,0,0,0,1,0,0,0
o1h1i7jb,Demo 1,0,3,True,0,0,1,0,0,0,0,0,1,0,0
of729308,Closed Won,576,14,False,0,1,0,0,0,0,1,0,0,0,0
2aviz5va,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
b9653j7q,Closed Won,150,4,False,0,1,0,0,0,0,0,0,1,0,0
f161m0hi,Closed Lost,200,3,True,0,1,0,0,0,0,0,0,1,0,0
ym1mxr90,Closed Won,360,2,False,0,1,0,0,0,0,0,1,0,0,0
3avifbzn,Closed Lost,720,1,False,0,1,0,0,0,0,0,0,1,0,0
xx0egmln,Closed Lost,960,2,False,0,1,0,0,0,0,0,0,1,0,0
xv4l8rhm,Closed Won,720,3,False,0,1,0,0,0,0,1,0,0,0,0
3n2c379i,Closed Won,240,1,False,0,1,0,0,0,0,1,0,0,0,0
gdpt0arj,Closed Won,300,6,False,0,1,0,0,0,0,0,0,1,0,0
185ji3ne,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
p59gzsgn,Closed Won,768,0,False,0,0,0,1,0,0,1,0,0,0,0
ng1qsgwj,Closed Lost,180,0,True,0,0,0,0,1,0,0,0,1,0,0
uymluh61,Closed Lost,360,-102,False,0,0,1,0,0,0,0,0,0,1,0
plqn0gp9,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
veead8vb,Closed Won,360,3,False,0,0,1,0,0,0,0,0,0,1,0
o26r2dsw,Closed Lost,1344,13,True,0,0,0,0,1,0,0,0,1,0,0
ejvnj8b5,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
1zgtp62l,Closed Lost,576,31,False,0,0,0,0,1,0,0,0,1,0,0
9dmf0al9,Closed Lost,200,0,True,0,1,0,0,0,0,0,0,1,0,0
0sehtwhi,Closed Won,240,6,False,0,1,0,0,0,0,0,0,1,0,0
j075ja35,Closed Lost,150,0,False,0,1,0,0,0,0,0,0,1,0,0
ocf0qmyl,Closed Won,240,59,False,0,1,0,0,0,0,0,0,1,0,0
bvho4h5k,Closed Lost,240,47,True,0,0,1,0,0,0,0,1,0,0,0
158o07ev,Closed Won,1344,0,False,0,0,1,0,0,0,0,0,0,1,0
mhbynj3x,Closed Lost,768,31,False,0,0,0,0,1,0,0,0,1,0,0
0s7etuba,Closed Won,450,181,False,0,1,0,0,0,0,0,0,1,0,0
tiw7q50m,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
skdyyn7g,Closed Won,576,0,False,0,0,0,0,1,0,0,0,1,0,0
0799hn7a,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
cc042pe4,Closed Won,360,-261,False,0,1,0,0,0,0,0,0,1,0,0
q0s87ib4,Closed Won,240,1,False,0,1,0,0,0,0,1,0,0,0,0
zen6sev7,Checkbox,768,0,False,0,1,0,0,0,0,0,0,1,0,0
uetcn7t0,Demo 2,200,0,True,0,0,1,0,0,0,0,0,1,0,0
bnn7sdk2,Closed Won,300,0,False,0,0,0,0,1,0,0,0,1,0,0
5pyzdvs1,Closed Won,960,3,False,0,0,1,0,0,0,0,0,0,1,0
bs2akhzr,Closed Lost,768,3,False,0,0,0,0,1,0,0,1,0,0,0
axv1qzzs,Closed Lost,150,0,False,0,0,0,0,1,0,0,0,1,0,0
7bnpol8m,Closed Lost,768,0,True,0,0,0,0,1,0,0,0,1,0,0
rvfus4tz,Closed Lost,768,10,False,0,0,1,0,0,0,0,0,1,0,0
ksxhazo2,Closed Won,1350,0,False,0,1,0,0,0,0,0,0,1,0,0
7itgcn7n,Closed Lost,768,10,False,0,0,1,0,0,0,0,0,1,0,0
kbm303yl,Closed Won,240,216,False,0,0,0,0,1,0,0,0,1,0,0
hy1t1mr2,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
lmyoqk0e,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
sqfwokx0,Closed Lost,200,1,True,0,1,0,0,0,0,0,0,1,0,0
7wdgqm8n,Closed Won,300,0,False,0,1,0,0,0,0,0,0,1,0,0
in9et8eb,Checkbox,240,0,False,0,1,0,0,0,0,0,0,1,0,0
l5akjvkd,Closed Lost,200,64,True,0,0,0,0,1,0,0,0,1,0,0
2536v8ke,Closed Won,240,9,False,0,0,0,0,1,0,0,0,1,0,0
9udi2e83,Closed Lost,200,1,True,0,1,0,0,0,0,0,0,1,0,0
edrj8as4,Closed Won,150,1,False,0,1,0,0,0,0,0,0,1,0,0
qlrbuq75,Closed Won,240,-262,False,0,1,0,0,0,0,0,0,1,0,0
s5rju1u7,Closed Lost,240,106,False,0,1,0,0,0,0,0,0,1,0,0
mkhqtkg9,Closed Won,960,0,False,0,1,0,0,0,0,0,1,0,0,0
p2hffe38,Closed Lost,768,29,False,0,1,0,0,0,0,0,0,0,1,0
nisgrftp,Closed Won,1500,0,False,0,1,0,0,0,0,0,0,0,1,0
pl5esi3y,Closed Lost,1008,0,False,0,0,0,0,1,0,0,0,1,0,0
xivwgyhc,Closed Lost,240,7,False,0,1,0,0,0,0,0,0,0,1,0
iz3yd22d,Negotiation,940,15,False,0,1,0,0,0,0,0,1,0,0,0
59t5xati,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
gpi3jt6a,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
kbkc3t5l,Checkbox,300,0,False,0,0,0,0,1,0,0,0,1,0,0
r67wgmfb,Closed Won,324,1,False,0,0,0,0,1,0,0,1,0,0,0
k6d5wfrj,Closed Lost,324,66,True,0,1,0,0,0,0,0,0,1,0,0
wwm0k8go,Closed Won,360,-256,False,0,1,0,0,0,0,0,0,1,0,0
pl1od5o6,Closed Lost,768,-229,False,0,0,1,0,0,0,0,1,0,0,0
ict1sx4o,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
387283th,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
qlambbtw,Closed Won,450,48,False,0,1,0,0,0,0,0,1,0,0,0
ssjholxd,Closed Lost,200,34,True,0,0,1,0,0,0,0,0,1,0,0
c22jgae0,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
tkc85ljs,Closed Won,960,30,False,0,1,0,0,0,0,0,0,1,0,0
n3e2exd1,Closed Lost,1008,263,True,0,1,0,0,0,0,0,1,0,0,0
t2c9i5xq,Closed Won,760,30,False,0,1,0,0,0,0,0,0,0,1,0
qztgfo8w,Closed Won,1008,0,False,0,1,0,0,0,0,0,0,0,1,0
kje13ew7,Closed Won,760,214,False,0,1,0,0,0,0,0,1,0,0,0
0k1w51h3,Closed Lost,200,0,True,0,1,0,0,0,0,0,1,0,0,0
x0w2fbwk,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
15p05xgl,Closed Lost,768,45,True,0,0,0,0,1,0,0,0,1,0,0
pel6lgvy,Closed Lost,324,0,True,0,1,0,0,0,0,0,0,1,0,0
i76yiicy,Closed Won,240,1,False,0,1,0,0,0,0,0,0,1,0,0
1f16zkgo,Closed Lost,1344,35,True,0,0,1,0,0,0,0,1,0,0,0
p67ouxbi,Closed Lost,360,1,False,0,0,0,0,1,0,0,0,1,0,0
cw2nrn5z,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
hwegir4z,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
zofx4vu6,Closed Lost,768,4,True,0,1,0,0,0,0,0,0,1,0,0
4ityuvsd,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
spuhastm,Closed Won,960,0,False,0,0,0,0,1,0,0,0,1,0,0
jqkrk8qk,Closed Lost,200,3,True,0,1,0,0,0,0,0,0,1,0,0
bx63eynm,Closed Lost,200,26,True,0,1,0,0,0,0,0,0,1,0,0
i9gmzta5,Closed Won,150,30,False,0,0,0,0,1,0,0,0,0,1,0
a9up4atd,Closed Lost,300,123,True,0,1,0,0,0,0,0,0,1,0,0
bpb3uuyc,Closed Lost,768,110,True,0,1,0,0,0,0,0,0,1,0,0
iixtafdl,Closed Lost,200,141,False,0,0,0,1,0,0,0,1,0,0,0
d9j0mu4v,Closed Won,240,0,False,0,0,1,0,0,0,0,1,0,0,0
7j1lpinh,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
veag8o3l,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
st96is00,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
10sqdkwf,Closed Lost,1344,40,False,0,0,1,0,0,0,0,1,0,0,0
t6a8owub,Closed Won,240,1,False,0,1,0,0,0,0,0,0,1,0,0
06a6um89,Closed Won,768,5,False,0,0,1,0,0,0,0,0,0,1,0
0ypvlzbf,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
z7wcjgem,Closed Won,1344,0,False,0,0,1,0,0,0,0,0,1,0,0
8ted40dj,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
yp2dq5gm,Closed Won,1344,61,False,0,0,0,0,1,0,0,0,0,1,0
525m3vbw,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
lcy7lr4t,Closed Won,600,0,False,0,0,1,0,0,0,0,1,0,0,0
fennseuq,Closed Won,150,-90,False,0,1,0,0,0,0,0,0,1,0,0
qld5ntfi,Closed Lost,324,-102,True,0,1,0,0,0,0,0,0,1,0,0
actfdaol,Closed Lost,300,61,True,0,0,0,0,1,0,0,0,1,0,0
3k9bvndb,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
az5iewgu,Closed Lost,360,7,False,0,1,0,0,0,0,0,0,1,0,0
rj3smdzq,Closed Lost,300,10,True,0,0,0,0,1,0,0,0,1,0,0
4i46futo,Closed Won,1344,0,False,0,0,0,0,1,0,0,0,1,0,0
8c247hul,Closed Won,768,0,False,0,1,0,0,0,0,1,0,0,0,0
f8xhvqd0,Closed Won,768,5,False,0,1,0,0,0,0,0,0,1,0,0
jouz7d7a,Closed Lost,360,57,False,0,1,0,0,0,0,0,1,0,0,0
g06m67ad,Closed Won,360,0,False,0,0,1,0,0,0,0,0,1,0,0
8x5k2xts,Demo 1,0,75,True,0,1,0,0,0,0,0,1,0,0,0
5y2z0vhz,Closed Won,1344,0,False,0,0,0,0,1,0,0,0,1,0,0
eckix7wm,Closed Won,300,37,False,0,1,0,0,0,0,0,0,1,0,0
m7s0uyn3,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
a1rbwcz5,Closed Lost,1344,2,False,0,1,0,0,0,0,0,0,0,1,0
hy8t7cc9,Closed Won,360,50,False,0,0,1,0,0,0,0,0,0,1,0
dl8vew88,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
3bt73qox,Closed Won,240,0,False,0,0,1,0,0,0,0,0,0,1,0
1h42x6jm,Closed Won,600,0,True,0,1,0,0,0,0,0,0,1,0,0
srx7lgd7,Closed Lost,768,31,False,0,1,0,0,0,0,0,0,1,0,0
3qcn45og,Closed Lost,360,2,False,0,1,0,0,0,0,0,0,0,1,0
zjlp9b5j,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
qqdllbnf,Closed Won,150,0,False,0,1,0,0,0,0,0,0,1,0,0
p4voeifi,Closed Won,150,1,False,0,1,0,0,0,0,0,0,1,0,0
temaa3tj,Closed Lost,360,41,False,0,1,0,0,0,0,0,1,0,0,0
5zumx85d,Closed Lost,150,1,True,0,1,0,0,0,0,0,0,1,0,0
0ij22rz8,Closed Won,240,1,False,0,1,0,0,0,0,1,0,0,0,0
wln8cxlh,Closed Won,240,0,False,0,1,0,0,0,0,0,0,1,0,0
xm8j7ocn,Closed Won,32396,1,False,0,1,0,0,0,0,0,0,1,0,0
x9da1kin,Closed Lost,200,0,True,0,0,1,0,0,0,0,0,1,0,0
h4qryeyk,Closed Won,960,0,False,0,1,0,0,0,0,0,0,0,1,0
zivdy57d,Closed Lost,768,252,False,0,0,1,0,0,0,0,0,1,0,0
cigj2w1v,Closed Lost,150,0,True,0,1,0,0,0,0,0,0,1,0,0
j3pknkt8,Closed Lost,324,188,False,0,1,0,0,0,0,0,1,0,0,0
5oe3jpec,Closed Lost,324,297,True,0,0,1,0,0,0,0,0,1,0,0
vlv4tmlu,Closed Won,450,192,False,0,1,0,0,0,0,0,0,1,0,0
jxdgoa0y,Closed Won,768,0,False,0,0,0,0,1,0,0,0,1,0,0
sszi1yth,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
y9fn5jwf,Closed Lost,14876,70,False,0,1,0,0,0,0,0,0,1,0,0
ypf5ndh7,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
95pgsk6u,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
iv6pvobb,Closed Lost,600,14,True,0,1,0,0,0,0,0,0,0,1,0
g6d13xa1,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
m4qct192,Closed Lost,240,380,False,0,0,1,0,0,0,0,1,0,0,0
nacmme10,Closed Lost,240,1,False,0,0,1,0,0,0,0,1,0,0,0
whf7mrq2,Closed Lost,200,1,False,0,0,0,0,1,0,0,0,1,0,0
cgc39a3v,Closed Won,150,0,False,0,0,0,0,1,0,0,1,0,0,0
aqq1n39g,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,0,1,0
1lwrfjjg,Closed Won,240,151,False,0,0,1,0,0,0,0,0,1,0,0
a4eydz1k,Closed Lost,360,29,False,0,1,0,0,0,0,0,0,0,1,0
8wt553ny,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
9abbviur,Closed Won,240,0,False,0,1,0,0,0,0,0,0,0,1,0
6md3o1m1,Closed Won,324,0,False,0,1,0,0,0,0,0,0,0,1,0
u097lsv2,Closed Won,240,2,False,0,1,0,0,0,0,0,0,1,0,0
2dn0fab8,Closed Lost,200,0,True,0,1,0,0,0,0,1,0,0,0,0
6rrnvx29,Closed Lost,150,8,False,0,0,1,0,0,0,0,0,1,0,0
h9atflki,Closed Won,240,0,False,0,1,0,0,0,0,0,1,0,0,0
g9vh41wt,Closed Won,240,0,False,0,0,0,0,1,0,0,0,1,0,0
unf68jj1,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
sz9s5tv1,Closed Won,300,-257,False,0,1,0,0,0,0,0,0,0,1,0
5faa4dlw,Closed Won,576,0,False,0,0,1,0,0,0,0,0,0,1,0
vtx1azw1,Closed Won,1344,0,False,0,1,0,0,0,0,0,0,1,0,0
lmtb0cpk,Closed Won,240,324,False,0,1,0,0,0,0,0,1,0,0,0
p30p35hk,Closed Lost,240,202,True,0,1,0,0,0,0,0,0,1,0,0
gnxeytf3,Closed Lost,240,92,False,0,1,0,0,0,0,0,0,1,0,0
qdtyg21v,Closed Won,150,214,False,0,0,0,0,1,0,0,0,1,0,0
9rd081i1,Closed Won,360,0,False,0,1,0,0,0,0,0,0,1,0,0
k3pc5brm,Closed Won,150,0,False,0,1,0,0,0,0,0,0,1,0,0
yrqbjyyq,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
3prkhoss,Closed Lost,768,2,False,0,1,0,0,0,0,0,0,1,0,0
bq33ntu0,Closed Won,960,3,False,0,1,0,0,0,0,0,0,1,0,0
4m6zavsg,Closed Won,450,0,False,0,0,0,0,1,0,0,0,1,0,0
531eigit,Closed Lost,240,44,True,0,1,0,0,0,0,0,1,0,0,0
2p5slxly,Closed Won,360,0,False,0,0,1,0,0,0,0,1,0,0,0
wb86q0af,Closed Lost,150,0,False,0,0,1,0,0,0,0,1,0,0,0
hwp6b25f,Closed Won,360,21,False,0,1,0,0,0,0,1,0,0,0,0
xilsb2q5,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
oobv9p2r,Closed Won,240,62,False,0,0,1,0,0,0,0,0,0,1,0
rwi79km9,Closed Won,360,69,False,0,1,0,0,0,0,0,0,1,0,0
kp47masr,Closed Lost,300,72,True,0,1,0,0,0,0,0,0,1,0,0
nlox3m1e,Closed Won,960,80,True,0,0,0,0,1,0,0,0,1,0,0
zicayiv6,Closed Won,450,0,False,0,1,0,0,0,0,0,0,1,0,0
ejwjd1ic,Closed Lost,360,62,False,0,1,0,0,0,0,0,0,1,0,0
qutw4wau,Closed Won,150,0,False,0,1,0,0,0,0,1,0,0,0,0
hevw39yh,Closed Lost,200,40,False,0,0,1,0,0,0,1,0,0,0,0
b6nhfwja,Closed Won,150,2,False,0,0,0,0,1,0,0,1,0,0,0
w9e5vgj4,Closed Won,240,0,False,0,0,0,0,1,0,0,1,0,0,0
2xft81l1,Closed Won,768,-85,False,0,0,1,0,0,0,0,1,0,0,0
vo3k8t1a,Closed Lost,300,0,True,0,1,0,0,0,0,0,0,1,0,0
ok89ei19,Closed Won,768,0,False,0,1,0,0,0,0,0,1,0,0,0
il1jcvf4,Closed Won,960,0,False,0,1,0,0,0,0,0,0,1,0,0
u5d22k1z,Closed Won,324,0,False,0,1,0,0,0,0,0,0,1,0,0
2jppt4a4,Closed Won,768,0,False,0,0,1,0,0,0,0,1,0,0,0
znw6fzko,Closed Lost,200,-107,True,0,1,0,0,0,0,0,0,1,0,0
ckkjlpk4,Closed Won,360,0,False,0,1,0,0,0,0,0,1,0,0,0
buqhj6l3,Closed Won,1500,0,False,0,0,1,0,0,0,0,1,0,0,0
7chdh2i8,Closed Won,768,0,False,0,1,0,0,0,0,0,0,1,0,0
